x,y,z,r,p,y
0.0468997,-0.0252325,-0.0064172,177.071,-179.664,-179.89
0.0468858,-0.0246307,-0.00376505,176.974,-179.558,-179.885
0.0430843,-0.0231757,-0.00420617,177.089,-179.604,-179.84
0.0461993,-0.0273349,-0.00568073,177.033,-179.734,-179.758
0.0432399,-0.0260738,-0.00519245,177.066,-179.524,-179.885
0.0445223,-0.026006,-0.00314481,177.019,-179.712,-179.851
0.0438406,-0.0283581,-0.0084613,177.083,-179.723,-179.852
0.0483458,-0.030544,-0.00921451,177.059,-179.679,-179.881
0.0466035,-0.0338375,-0.00964163,177.095,-179.56,-179.94
0.0492313,-0.0323881,-0.00794365,177.101,-179.706,-179.853
0.0440333,-0.0280862,-0.00331218,177.141,-179.791,-179.995
0.045724,-0.0273283,-0.0011652,177.384,-179.843,179.999
0.0439446,-0.0234866,-0.00224285,177.449,-179.938,-179.761
0.0491891,-0.0174574,-0.00388939,177.627,177.562,-179.756
0.0551785,-0.0188701,0.0239926,177.316,172.309,179.581
0.0704067,-0.0215428,0.0781127,178.704,169.112,178.25
0.117441,-0.0167061,0.138108,178.106,170.393,179.6
0.184687,-0.0244984,0.189245,176.724,175.072,-178.499
0.254605,-0.0359863,0.230718,176.639,-179.076,-179.105
0.319344,-0.0498918,0.263556,176.68,-173.567,-179.689
0.374936,-0.0699606,0.282839,176.447,-169.363,179.763
0.413956,-0.0873736,0.283155,176.498,-167.492,178.966
0.427086,-0.101713,0.28013,177.377,-167.528,177.578
0.423693,-0.0988092,0.290394,178.39,-169.882,175.808
0.401334,-0.101359,0.304512,179.049,-173.019,176.157
0.366467,-0.0971736,0.333756,177.419,-175.52,179.484
0.327499,-0.0973158,0.371369,178.801,-178.02,178.482
0.286946,-0.104335,0.411957,177.633,-179.938,179.136
0.247579,-0.113094,0.453172,176.255,178.937,-179.779
0.209012,-0.124922,0.487244,175.43,178.519,179.572
0.172949,-0.140998,0.518017,175.291,178.142,178.149
0.139998,-0.146488,0.539771,176.258,177.98,176.626
0.115632,-0.150881,0.553526,176.836,177.76,175.949
0.0934293,-0.14996,0.567414,176.608,178.046,177.015
0.0798276,-0.14765,0.57933,176.983,178.105,177.952
0.0705855,-0.135029,0.582978,177.063,178.085,178.385
0.0722938,-0.124775,0.586628,176.953,178.485,179.99
0.0696996,-0.111694,0.58741,178.13,178.521,178.892
0.0665834,-0.0990359,0.589693,177.4,179.393,-179.848
0.0619495,-0.0889169,0.590214,178.406,179.554,179.458
0.0624239,-0.0878067,0.600891,179.296,179.641,178.735
0.0674822,-0.0884166,0.606425,177.038,-179.266,-179.008
0.0751502,-0.0859573,0.619236,177.182,-179.107,179.866
0.0803321,-0.0852427,0.629181,176.404,-178.549,-178.987
0.0820747,-0.086235,0.643532,176.873,-178.654,178.437
0.0798702,-0.0975737,0.662578,176.187,-178.172,179.973
0.0776883,-0.102898,0.678838,176.073,-178.571,178.911
0.071674,-0.111727,0.697975,176.146,-178.953,179.064
0.0658351,-0.113396,0.716186,177.529,179.88,177.085
0.0604072,-0.117649,0.740892,177.857,179.443,177.341
0.0548985,-0.121734,0.759068,177.473,179.701,178.411
0.0556087,-0.121654,0.774033,178.133,-179.956,178.309
0.055754,-0.121278,0.790915,177.076,-179.422,179.335
0.0571963,-0.121956,0.806685,176.972,-179.376,179.559
0.0538147,-0.117768,0.820491,176.89,-179.309,179.307
0.0502125,-0.1143,0.837194,176.943,-179.622,179.08
0.0512612,-0.109533,0.849322,175.523,-179.525,-178.993
0.0566158,-0.109578,0.855846,177.103,179.736,178.746
0.0608657,-0.104225,0.869951,177.258,179.75,178.988
0.0578357,-0.0973702,0.882754,177.761,179.771,179.385
0.0611415,-0.0910884,0.896548,178.859,179.905,178.138
0.0685257,-0.085386,0.91015,177.913,-179.409,179.024
0.0688029,-0.081759,0.919191,177.446,-178.689,-179.832
0.0713618,-0.0759653,0.933522,176.617,-178.561,-179.631
0.0708846,-0.0737931,0.942814,176.485,-178.699,-179.201
0.0676202,-0.0737258,0.957512,175.628,-178.882,-177.965
0.0649271,-0.082154,0.971948,177.297,-179.327,179.444
0.0606926,-0.0765252,0.987631,176.895,-179.728,179.113
0.059245,-0.0789097,1.00621,177.015,-179.436,179.68
0.0562655,-0.0719527,1.02656,177.605,-179.795,179.043
0.0624154,-0.0755743,1.03831,177.049,-179.564,-179.909
0.0703144,-0.0833281,1.04376,176.825,-179.568,-179.673
0.0709588,-0.097894,1.04336,176.441,-179.306,179.907
0.0727269,-0.110702,1.04016,176.586,-178.989,179.076
0.0738932,-0.117456,1.0305,176.446,-178.969,178.796
0.073112,-0.114735,1.03124,176.635,-179.318,178.745
0.0738202,-0.115034,1.02853,177.088,-179.533,178.265
0.0747934,-0.110259,1.02431,176.867,-179.566,179.863
0.0717884,-0.111332,1.01965,176.387,-179.316,-178.593
0.067314,-0.11143,1.0203,176.628,-179.759,-179.748
0.0681081,-0.112563,1.01038,176.179,-179.895,-179.735
0.0713259,-0.10898,1.00862,177.65,179.865,178.697
0.0782256,-0.105341,1.00312,177.676,-179.946,179.621
0.0814115,-0.112127,1.00297,176.455,-179.058,-178.294
0.0831239,-0.115295,1.00317,176.351,-178.83,-179.53
0.0878657,-0.120795,0.998213,175.298,-178.426,-177.968
0.0876174,-0.125024,0.993236,173.39,-177.942,-176.682
0.0892247,-0.129388,0.989577,174.294,-178.292,-179.482
0.0849814,-0.133367,0.989478,177.51,-179.517,177.328
0.0876286,-0.134402,0.987757,177.379,-179.784,178.459
0.0920504,-0.134977,0.984526,177.029,-179.761,179.178
0.0983189,-0.132093,0.979463,177.662,-179.551,179.33
0.103956,-0.125072,0.976419,177.221,-179.144,-179.439
0.109435,-0.121168,0.972359,176.943,-179.056,-178.686
0.111734,-0.114661,0.974557,177.321,-178.993,-178.647
0.11048,-0.116684,0.97365,176.629,-179.467,-178.746
0.112535,-0.107335,0.975283,174.962,-179.409,-177.859
0.115219,-0.106178,0.972432,177.863,-179.807,179.192
0.11722,-0.111419,0.973122,177.621,179.983,179.167
0.125434,-0.103646,0.97531,178.167,179.835,177.517
0.134972,-0.104253,0.97656,177.595,179.915,178.661
0.141806,-0.104884,0.976031,175.057,-179.232,-177.992
0.148989,-0.108508,0.974446,174.957,-178.871,-177.916
0.145416,-0.116262,0.968275,177.665,-179.778,177.445
0.14813,-0.126199,0.965765,178.239,-179.689,178.06
0.155596,-0.133041,0.968287,179.423,-179.851,177.915
0.159658,-0.139231,0.972113,179.678,179.778,177.997
0.164198,-0.142128,0.974806,177.886,179.759,179.164
0.1799,-0.150441,0.970242,177.04,179.349,177.574
0.194255,-0.157407,0.976784,176.22,179.31,176.884
0.206745,-0.159951,0.980561,174.06,179.806,178.686
0.217625,-0.160138,0.984239,172.367,-179.935,179.94
0.229502,-0.157573,0.9819,171.712,-179.748,179.238
0.240522,-0.154593,0.982343,169.667,-179.897,-179.742
0.25656,-0.154305,0.985073,169.219,-179.979,179.988
0.272823,-0.14771,0.986993,169.29,179.512,179.674
0.285895,-0.137971,0.98621,168.291,179.623,-179.51
0.301374,-0.137057,0.986299,167.255,179.516,-178.757
0.322723,-0.132299,0.987103,167.028,179.564,-178.72
0.345733,-0.134768,0.98907,165.543,179.473,-177.929
0.366497,-0.152609,0.99218,164.205,179.549,-177.598
0.388641,-0.160494,0.99045,166.845,178.854,178.544
0.417984,-0.150101,0.995062,166.281,179.25,179.278
0.450161,-0.154147,0.999929,165.683,179.957,-178.79
0.476884,-0.156278,1.00373,166.282,-179.769,-179.222
0.497854,-0.163934,1.00523,165.829,-179.558,-179.108
0.524068,-0.180075,1.00388,165.007,-179.49,-178.369
0.548363,-0.203088,1.00466,165.527,-179.922,-179.786
0.566998,-0.232203,1.00609,165.244,-179.998,179.958
0.586361,-0.261022,1.00465,165.369,179.877,178.832
0.605849,-0.294566,1.00869,165.761,179.973,177.677
0.63095,-0.324597,1.01533,165.801,179.856,177.276
0.658036,-0.35017,1.02431,166.2,179.411,176.556
0.688945,-0.366527,1.03583,166.812,179.399,177.104
0.721917,-0.368898,1.03942,168.437,178.886,176.395
0.757618,-0.373172,1.04865,169.168,179.158,178.315
0.796675,-0.375807,1.04735,171.142,179.37,178.203
0.835004,-0.381878,1.04556,172.563,179.705,178.178
0.866887,-0.391051,1.04625,173.381,-179.911,177.879
0.901345,-0.397676,1.05025,174.285,-179.715,178.645
0.936337,-0.403013,1.05156,175.816,-179.472,178.004
0.964966,-0.397103,1.05046,176.923,-179.948,177.878
0.997008,-0.396732,1.05207,178.401,179.699,177.397
1.03104,-0.395879,1.0593,179.659,179.692,176.788
1.06867,-0.390479,1.06225,179.619,-179.852,177.937
1.10428,-0.378948,1.06393,0.582576,-0.763509,-2.00741
1.14107,-0.361705,1.07044,3.10774,-0.639832,-2.94106
1.17421,-0.347778,1.07154,3.92588,-0.561303,-1.53361
1.20714,-0.333485,1.07376,4.43508,-0.540427,-0.233449
1.24042,-0.315995,1.075,4.59881,-0.281572,0.7637
1.27567,-0.295716,1.08174,4.84871,-0.0255903,1.11538
1.31273,-0.281202,1.08733,8.11499,0.630396,-1.50073
1.34735,-0.284022,1.09606,10.8293,0.80104,-1.76299
1.37502,-0.272301,1.10435,10.3818,0.338793,0.33216
1.40454,-0.268546,1.10482,10.8283,0.168104,-0.385155
1.43701,-0.259531,1.10389,12.0401,0.175998,-1.29623
1.4728,-0.255491,1.10675,13.5025,0.319771,-1.78168
1.51049,-0.253991,1.10717,13.1557,-0.0132785,-0.168318
1.54653,-0.259459,1.10696,14.1081,0.0183536,-1.10789
1.58656,-0.260738,1.10644,15.4623,0.65921,-3.94949
1.62133,-0.257774,1.10576,16.2382,0.536695,-3.89149
1.65796,-0.25128,1.1073,17.2165,0.366114,-3.9868
1.68925,-0.238437,1.11015,19.041,-1.58783,-4.29472
1.71487,-0.229431,1.11152,20.3392,-3.81478,-4.22143
1.73329,-0.219121,1.10331,20.5076,-5.61033,-3.01227
1.74299,-0.208362,1.09425,20.7391,-5.99899,-1.94834
1.74451,-0.195959,1.08202,20.6181,-4.64783,-1.37466
1.73143,-0.186582,1.07041,20.8511,-2.51799,-1.23822
1.71743,-0.176645,1.0667,21.0744,-0.929036,-0.729013
1.70424,-0.1678,1.06636,21.0331,0.0555049,0.117455
1.69212,-0.156693,1.06752,20.706,0.747113,0.5401
1.6835,-0.149439,1.07498,20.7765,1.00445,0.529555
1.67697,-0.141315,1.08143,20.7457,0.796806,0.332742
1.67915,-0.142544,1.0842,20.8641,0.12836,-0.0507252
1.67882,-0.14431,1.08779,21.432,-0.224075,-1.1277
1.68284,-0.145367,1.08693,21.1922,-1.10307,-0.631546
1.68198,-0.15124,1.08274,20.882,-1.57293,-0.426624
1.67827,-0.157523,1.07601,20.8691,-1.43531,-1.06942
1.6686,-0.167177,1.07134,20.0362,-0.838892,-1.68901
1.66094,-0.171129,1.06256,17.6807,-0.522727,0.260111
1.64973,-0.189356,1.064,17.901,0.409575,-0.621709
1.64861,-0.183461,1.06997,20.4476,2.04814,-5.15895
1.65305,-0.187214,1.07744,21.1363,1.92213,-3.75674
1.65562,-0.187917,1.08255,20.6793,0.942294,-2.04173
1.65608,-0.18734,1.08493,20.076,-0.481848,-1.1815
1.6551,-0.190436,1.08374,20.1697,-1.04316,-1.80224
1.65393,-0.185449,1.0792,20.5408,-0.997211,-2.54639
1.65282,-0.185164,1.07564,20.8024,-0.571144,-2.6998
1.65692,-0.182873,1.07474,20.7506,0.0845089,-2.6272
1.66005,-0.175683,1.07017,20.8802,0.797878,-2.43071
1.66133,-0.16528,1.06975,20.6199,0.347918,-0.956486
1.664,-0.15702,1.06531,20.7668,0.155046,-0.617759
1.663,-0.149866,1.0608,21.0194,0.0355811,-0.743065
1.66127,-0.141804,1.05601,20.7863,-0.22993,-0.421544
1.66624,-0.133562,1.05299,20.3205,-0.701459,0.86749
1.66322,-0.130795,1.04238,20.6108,-0.391707,0.616914
1.66287,-0.128515,1.0411,19.0708,-0.122727,0.606546
1.66924,-0.132132,1.03551,15.4726,-0.010336,0.877935
1.67328,-0.140387,1.03867,9.02235,-0.0342666,0.788016
1.67436,-0.141838,1.0382,179.365,179.811,-179.163
1.67791,-0.141349,1.03826,169.124,179.866,-179.439
1.68125,-0.130985,1.04274,162.412,179.869,-179.783
1.68373,-0.110042,1.04036,156.068,179.417,-175.518
1.69015,-0.0903741,1.03758,155.571,177.506,-178.365
1.69717,-0.0721655,1.04254,152.733,176.632,-176.091
1.71721,-0.0675613,1.04518,149.779,176.105,-172.408
1.73848,-0.074958,1.04721,146.732,175.976,-171.168
1.76073,-0.0949259,1.0478,145.642,176.289,-172.627
1.7938,-0.124079,1.05268,146.695,176.938,-175.967
1.81671,-0.174122,1.05637,147.8,178.172,-178.786
1.84061,-0.229299,1.06917,147.318,-179.8,-178.79
1.86628,-0.287446,1.07398,147.371,-178.267,-179.733
1.89323,-0.340223,1.07578,147.447,-177.358,178.993
1.91551,-0.392118,1.08339,147.628,-177.223,178.108
1.94142,-0.437118,1.08719,146.332,-177.011,-179.978
1.96898,-0.47152,1.09831,150.319,-178.721,174.926
1.99557,-0.501903,1.09992,148.352,-178.049,179.001
2.02385,-0.530942,1.10939,148.394,-179.187,179.019
2.04927,-0.557429,1.11626,148.989,-179.909,178.89
2.06891,-0.587897,1.13111,148.03,-179.642,-179.759
2.08805,-0.611267,1.14719,147.983,-179.781,-179.82
2.10741,-0.632236,1.15397,148.837,-179.948,179.447
2.12688,-0.655731,1.17249,149.574,-179.811,178.941
2.15664,-0.684574,1.18491,149.859,-179.714,179.081
2.18232,-0.708851,1.18484,150.49,-179.745,177.932
2.20999,-0.736691,1.1937,151.209,-179.648,176.664
2.24688,-0.754569,1.19878,152.738,-179.689,175.853
2.28336,-0.766996,1.20905,153.511,-179.879,176.761
2.32844,-0.781551,1.21397,154.159,179.774,178.646
2.36427,-0.795533,1.22377,154.751,179.674,179.257
2.40281,-0.803377,1.23067,155.525,179.785,178.91
2.43203,-0.804804,1.23551,156.476,179.703,177.867
2.4743,-0.806689,1.23715,156.722,-179.566,179.669
2.52158,-0.807374,1.23633,157.541,-178.967,-179.008
2.56859,-0.81401,1.23314,158.335,-178.877,-179.37
2.61137,-0.824452,1.23454,159.342,-178.423,-179.809
2.65359,-0.833609,1.23256,160.486,-178.456,179.003
2.69149,-0.851444,1.23287,161.745,-178.642,178.511
2.72141,-0.858351,1.2312,161.693,-178.375,-179.078
2.75282,-0.868062,1.2387,162.277,-178.833,179.061
2.77035,-0.864479,1.23498,165.418,179.992,176.534
2.80667,-0.893451,1.23932,165.853,-179.808,179.783
2.83494,-0.906391,1.23859,165.011,-179.577,-178.661
2.8602,-0.918458,1.2445,165.873,179.933,179.712
2.88065,-0.929376,1.24779,166.146,-179.896,-178.877
2.89411,-0.941062,1.25606,169.1,179.337,177.62
2.91759,-0.943437,1.25267,171.676,178.461,176.971
2.95655,-0.954115,1.26592,173.674,178.937,178.391
2.99447,-0.966764,1.27711,174.5,179.505,179.854
3.03905,-0.988509,1.28701,176.204,-179.725,178.665
3.08023,-1.00468,1.28723,177.806,-179.08,176.836
3.10516,-1.02288,1.28293,179.806,-178.821,174.65
3.13897,-1.04712,1.27499,2.10954,-0.511046,-6.25761
3.17808,-1.05081,1.28076,4.2382,-0.150467,-5.94436
3.20652,-1.04365,1.27967,5.97947,0.529847,-5.30422
3.24526,-1.02626,1.27534,7.93567,1.06511,-4.48983
3.27308,-1.00562,1.27109,8.97607,0.915969,-2.86492
3.29577,-0.980506,1.27124,9.78289,0.248798,-0.799507
3.3257,-0.955885,1.28093,10.4386,-2.23817,1.77735
3.35424,-0.938936,1.28746,10.8073,-5.03365,2.33884
3.38478,-0.933987,1.28616,10.425,-6.77042,2.38237
3.40146,-0.928028,1.27745,10.5506,-6.83727,1.37613
3.40919,-0.930255,1.25628,11.1698,-5.69531,0.440087
3.40338,-0.943201,1.2496,11.308,-3.46774,0.0501604
3.39266,-0.959082,1.24155,11.5488,-1.66981,-0.199211
3.38053,-0.971319,1.24123,11.2553,-0.799632,-0.854215
3.37214,-0.985654,1.23818,12.2441,-0.278817,-1.96417
3.36281,-0.997901,1.23807,11.7825,-0.0762431,-1.75529
3.35386,-1.00874,1.24027,11.4736,0.0196954,-2.02456
3.34463,-1.01242,1.23676,12.221,0.269922,-3.15726
3.34015,-1.0154,1.23152,11.6722,-0.190027,-2.25038
3.33401,-1.02305,1.23003,10.7126,-0.341461,-1.51988
3.31159,-1.02368,1.21948,8.55592,-0.908229,1.2472
3.3015,-1.02322,1.21639,10.4501,-0.530542,-1.28176
3.29098,-1.01142,1.19957,10.7582,0.417162,-2.01317
3.29113,-1.00923,1.21199,12.8895,0.717589,-2.47291
3.29013,-1.00098,1.22491,13.498,0.292493,-1.37859
3.28475,-0.991021,1.22635,12.229,-0.245455,0.132521
3.29006,-0.977125,1.23004,11.3822,-0.867752,0.908299
3.29112,-0.97057,1.22883,11.8991,-1.07516,-0.0901323
3.28828,-0.962449,1.22602,12.5451,-1.25858,-0.457135
3.28794,-0.964097,1.22445,13.1081,-1.21703,-0.0419156
3.28271,-0.962043,1.22261,13.6165,-0.714181,-0.793777
3.27283,-0.959097,1.21646,13.2288,-0.417154,-0.381526
3.26101,-0.959065,1.21955,12.9121,0.360688,-0.702406
3.24604,-0.954388,1.20528,12.9356,0.68199,-0.548836
3.23909,-0.954951,1.20675,12.9962,1.37488,-0.344722
3.23782,-0.952367,1.20132,12.9202,1.66871,-0.461457
3.24533,-0.955292,1.19748,14.0577,2.10942,-1.12198
3.24511,-0.947043,1.19619,16.3871,2.09055,-1.69388
3.25363,-0.943846,1.1951,19.0427,1.59762,-0.631208
3.25691,-0.938059,1.19444,20.6761,0.97237,0.032178
3.27311,-0.943066,1.19746,20.7882,0.409924,0.370443
3.28533,-0.947526,1.20228,21.4201,0.517471,-1.8877
3.30799,-0.958637,1.20052,22.4069,0.629154,-2.61716
3.32657,-0.959641,1.19921,23.3182,0.302507,-3.3482
3.34486,-0.956962,1.20093,23.4936,0.290481,-3.26932
3.36281,-0.95705,1.20492,23.5099,0.275584,-2.68087
3.37446,-0.953496,1.20496,23.4262,0.669916,-2.51858
3.39303,-0.946435,1.21378,23.103,1.20204,-2.30017
3.40703,-0.93294,1.21688,22.4636,1.37118,-0.948866
3.42551,-0.920097,1.22423,22.8953,1.5827,-1.56955
3.44061,-0.901736,1.23212,22.4789,1.16469,-0.507244
3.45989,-0.888987,1.23622,22.0887,0.574552,0.484412
3.4821,-0.872976,1.23919,22.282,-0.0027604,0.224128
3.50639,-0.861835,1.23423,21.3777,-0.218228,0.389931
3.53021,-0.854364,1.2337,21.4004,0.00194231,-0.210476
3.54771,-0.85365,1.23778,21.4772,0.0798281,-0.557684
3.57112,-0.851706,1.23638,21.5831,0.660141,-1.2012
3.59109,-0.852895,1.23914,21.7728,0.9427,-2.16326
3.61659,-0.845632,1.23819,22.1637,0.787183,-2.27828
3.64378,-0.839857,1.23147,22.1287,0.804456,-2.55996
3.66567,-0.830709,1.22456,22.1591,0.723422,-2.39397
3.69234,-0.818757,1.22501,22.2888,0.836211,-2.23996
3.7171,-0.802597,1.22383,22.3921,0.776578,-2.10432
3.7455,-0.783028,1.22432,22.5264,0.515705,-1.92718
3.77123,-0.767147,1.22267,22.255,0.265832,-1.76536
3.80085,-0.751347,1.21837,22.4454,0.250455,-1.41265
3.8306,-0.734191,1.22213,22.456,-0.0190729,-1.41028
3.85246,-0.717879,1.21866,22.5731,-0.186866,-1.04841
3.87956,-0.700431,1.22071,22.524,-0.191306,-0.51931
3.90483,-0.682376,1.22388,22.242,0.0870172,-0.234466
3.93123,-0.66793,1.23069,22.0919,0.273497,0.247234
3.95799,-0.650126,1.22639,22.1911,0.3294,-0.00731583
3.98103,-0.642395,1.22604,21.8796,0.247868,-0.364522
4.00877,-0.636887,1.22165,21.8232,0.0903295,-0.811989
4.03608,-0.630009,1.221,21.7671,0.244072,-1.22597
4.06441,-0.6235,1.22365,21.9972,0.456669,-1.6015
4.09666,-0.611718,1.22271,22.0985,0.359888,-1.75809
4.12716,-0.605177,1.22079,22.0556,0.185184,-1.6801
4.15662,-0.594158,1.21992,22.1091,-0.0918601,-1.62148
4.18521,-0.576129,1.21787,22.0748,-0.303624,-1.57031
4.21639,-0.562012,1.21871,22.047,-0.499753,-1.0119
4.24252,-0.541699,1.21966,21.8949,-0.333827,-0.389833
4.2667,-0.528928,1.22129,21.6758,0.0844553,0.0219942
4.28751,-0.515817,1.22115,21.4253,0.602383,0.313773
4.3105,-0.505972,1.22587,21.4159,1.1004,0.188945
4.33516,-0.497604,1.23,21.1549,1.40223,0.16851
4.36404,-0.491251,1.23459,21.1929,1.55981,-0.0649986
4.3965,-0.482397,1.23701,21.2565,1.36883,-0.418957
4.42976,-0.479417,1.23756,21.144,0.992865,-1.08154
4.45796,-0.471111,1.23918,21.2809,0.725766,-1.99961
4.49391,-0.464788,1.23868,21.2204,0.238204,-1.3089
4.52946,-0.451609,1.24087,20.4376,0.355971,-0.618992
4.56361,-0.439898,1.24339,20.295,0.730465,-0.647753
4.59384,-0.429937,1.24509,19.9774,0.974239,0.0115191
4.6258,-0.420157,1.24116,20.2768,1.48096,-0.204991
4.66268,-0.408518,1.2438,19.5467,1.1261,0.884041
4.69569,-0.396881,1.24491,19.4744,1.00333,-0.255744
4.73696,-0.386011,1.24938,19.897,0.605549,-1.05375
4.7691,-0.377946,1.24595,19.7503,0.249075,-1.03371
4.80649,-0.366005,1.2484,20.1326,0.381642,-1.81494
4.84088,-0.357049,1.25706,20.2012,-0.213216,-1.3129
4.86885,-0.348311,1.2679,19.8827,-0.793104,-0.448704
4.90031,-0.345059,1.27532,19.4122,-1.22125,-0.303148
4.9294,-0.342039,1.27713,20.1418,-1.18272,-1.09514
4.95318,-0.347236,1.28472,18.7546,-1.83965,1.87569
4.97394,-0.342548,1.28671,22.6653,-0.983276,-2.81076
4.98751,-0.346582,1.29117,24.4282,-0.904373,-2.22274
4.99948,-0.357683,1.29902,29.7446,0.211681,-4.6197
5.01498,-0.359034,1.30889,31.8716,0.582638,-2.82093
5.02325,-0.359127,1.32033,34.7184,0.463273,-1.94094
5.03771,-0.355137,1.32881,38.3592,0.367139,-2.34724
5.04651,-0.363275,1.33336,42.6161,0.78773,-3.97217
5.05737,-0.361465,1.3229,46.9049,1.33043,-4.97618
5.06261,-0.36561,1.31995,49.9554,1.75902,-3.6116
5.05482,-0.360699,1.31815,53.5409,2.47727,-2.81686
5.05227,-0.353697,1.31642,58.6058,3.52021,-3.32822
5.04967,-0.338775,1.31602,67.4003,5.69537,-8.07237
5.05032,-0.328379,1.30871,69.949,4.28096,-3.58593
5.06308,-0.313773,1.30233,70.7332,2.64571,0.696952
5.07411,-0.295472,1.30268,71.076,1.96243,2.50592
5.10053,-0.27923,1.31094,75.4972,2.08883,-0.807232
5.11849,-0.256354,1.32652,80.2674,2.40269,-4.20205
5.1275,-0.234627,1.32815,84.0339,2.58563,-6.15759
5.12301,-0.216868,1.3322,85.5605,2.35847,-4.18705
5.10941,-0.195564,1.34406,87.5995,2.67316,-2.61301
5.09702,-0.170558,1.35399,89.8239,2.80322,-1.70177
5.08702,-0.144154,1.36323,89.5557,2.17871,0.692987
5.08154,-0.114457,1.36719,89.2673,1.20544,1.21868
5.08335,-0.0840899,1.37606,89.4643,0.264318,1.69275
5.08519,-0.060117,1.38481,90.4253,0.191228,-0.0421035
5.0792,-0.0416154,1.40157,91.7849,0.790891,-2.29039
5.07114,-0.0245596,1.40565,90.8896,0.825192,0.096824
5.06599,-0.00793816,1.40925,89.8364,0.847272,2.43134
5.05806,0.00819776,1.41961,89.1183,1.48336,1.74391
5.063,0.0280297,1.4319,88.5181,1.89424,1.25765
5.06908,0.0510846,1.44317,86.6377,1.52831,1.83726
5.07832,0.0714358,1.45813,86.767,1.41087,0.717544
5.07084,0.0867866,1.47281,92.3464,2.22779,-4.73424
5.06381,0.0973969,1.47892,95.7627,2.64676,-4.38863
5.05214,0.111916,1.47956,97.6051,2.84336,-2.68692
5.03793,0.124542,1.48219,96.4402,1.78814,2.44726
5.03331,0.132901,1.48351,96.5012,1.78068,2.66315
5.03429,0.149377,1.48832,97.9643,2.1537,0.852636
5.03116,0.169811,1.48815,100.907,2.72041,-2.60039
5.03013,0.196773,1.4942,101.248,2.34577,-1.01169
5.02908,0.216443,1.49906,100.993,1.52998,2.26353
5.0371,0.23336,1.49959,97.3348,0.639951,5.94667
5.04069,0.253523,1.51523,101.788,1.66452,-2.95062
5.03749,0.27503,1.53183,104.173,2.99329,-6.5265
5.03477,0.291954,1.5381,105.759,3.66217,-3.04603
5.02493,0.315294,1.55183,106.573,3.93229,-0.38588
5.02481,0.336899,1.55644,106.718,3.65564,0.820376
5.02415,0.362858,1.55846,107.079,3.08028,0.830562
5.01897,0.393172,1.56571,108.441,3.05222,-0.626171
5.01412,0.420959,1.56945,108.702,3.27667,-1.21677
5.00324,0.44948,1.57227,109.377,3.10963,-1.16272
4.99154,0.482838,1.57321,110.5,3.22767,-2.10151
4.97549,0.513686,1.57204,111.293,3.38602,-1.44778
4.95794,0.546987,1.57735,111.943,2.94901,-0.740528
4.93892,0.581897,1.57434,111.658,2.79279,-0.0110461
4.92027,0.615493,1.57495,111.269,2.46463,0.872501
4.90508,0.652577,1.57635,109.396,2.46057,1.89105
4.89457,0.688237,1.58229,106.555,2.13003,1.50177
4.88628,0.7255,1.58702,102.564,1.79391,1.02205
4.87597,0.761564,1.59586,99.4057,1.60676,0.0771519
4.86894,0.797085,1.60838,96.2632,1.85753,1.08026
4.85734,0.836533,1.6204,94.4726,2.02316,1.5291
4.84412,0.871319,1.63029,91.1193,2.2536,3.29769
4.8291,0.911843,1.64402,90.2809,2.65771,2.87159
4.82525,0.951188,1.64797,89.0352,2.85678,2.70287
4.82642,0.986748,1.66106,86.9606,3.1501,3.1867
4.82548,1.02816,1.67677,89.1308,3.28139,0.956813
4.82398,1.07071,1.68974,89.9265,3.14809,1.11382
4.8259,1.12177,1.69886,91.677,2.35654,0.773422
4.82701,1.1779,1.70719,93.3112,1.80376,1.10856
4.83332,1.22758,1.7195,94.8334,1.27424,0.480521
4.84144,1.27475,1.73048,96.0138,0.600353,0.238531
4.84847,1.32164,1.74357,98.5032,0.57589,-0.89627
4.85688,1.36653,1.7505,100.871,0.650657,-1.63418
4.86501,1.40787,1.75851,103.216,0.621314,-1.73124
4.88183,1.44169,1.76124,105.71,0.703764,-2.60347
4.88695,1.47534,1.76258,108.079,1.14821,-3.77521
4.88854,1.50333,1.76331,109.143,0.948242,-2.90885
4.88913,1.5282,1.76516,110.615,1.38762,-3.05745
4.87764,1.55623,1.76066,112.179,1.99898,-2.15915
4.86519,1.57972,1.75471,113.019,2.82551,-0.871568
4.85197,1.60561,1.74366,114.615,3.16202,-0.691435
4.83715,1.6324,1.73572,115.98,3.64537,-1.20178
4.81967,1.66162,1.73147,116.85,3.57859,-1.2181
4.80071,1.68804,1.72886,117.616,3.0617,-1.10589
4.77616,1.71849,1.72477,118.832,2.63688,-0.942428
4.75469,1.74639,1.71846,120.237,2.8797,-1.16826
4.73017,1.77676,1.71577,119.481,1.81109,1.5589
4.70277,1.8107,1.71257,120.052,1.55754,2.02128
4.6804,1.8462,1.70689,120.994,1.78994,1.07073
4.6654,1.88689,1.70694,121.081,2.69381,0.919326
4.66299,1.92119,1.71066,120.759,3.05815,0.465653
4.65697,1.96113,1.70863,120.911,2.5972,-0.625334
4.65137,2.00287,1.70144,121.422,1.30812,-2.00114
4.64093,2.04501,1.69665,121.816,-0.134883,-1.7336
4.62116,2.07819,1.69126,123.031,-0.411626,-2.78657
4.6051,2.10119,1.68277,123.624,-0.228821,-2.66442
