x,y,z,r,p,y
4.52979,2.15611,1.63949,122.174,2.62487,1.00282
4.51334,2.17946,1.63628,122.032,2.6026,0.790128
4.49995,2.2065,1.63208,122.445,2.19489,0.00312289
4.48279,2.23341,1.63029,122.263,2.12239,-0.26798
4.46523,2.2611,1.62865,121.749,2.43332,-0.16122
4.45003,2.28939,1.62435,122.006,2.64618,-0.389128
4.43325,2.31306,1.62163,121.647,2.13606,-0.0763867
4.41326,2.3347,1.61771,120.95,2.08716,0.669649
4.39996,2.35999,1.6183,121.314,2.19186,-0.147179
4.3818,2.38583,1.61929,121.19,2.24566,-0.966111
4.36405,2.40992,1.61702,121.789,2.29517,-1.26636
4.34963,2.43317,1.61016,121.681,2.14048,-0.774292
4.32984,2.45505,1.60288,121.129,1.92624,0.21546
4.31075,2.4773,1.59978,121.341,1.82317,0.0093231
4.29446,2.49968,1.59053,121.453,2.04358,0.120279
4.27518,2.52131,1.58594,121.484,2.08856,0.610046
4.26115,2.54262,1.58545,121.151,2.12361,0.945481
4.24837,2.56762,1.58357,121.34,2.25551,0.346602
4.23631,2.5907,1.58409,121.392,2.24461,-0.0314829
4.22101,2.61778,1.58315,121.581,2.11848,-0.588195
4.20513,2.64266,1.57879,121.384,2.0955,-0.453059
4.18825,2.66833,1.57968,121.345,1.94998,-0.347743
4.16894,2.6935,1.57749,120.949,1.8814,0.0953497
4.1504,2.71808,1.57315,121.135,1.89653,-0.183984
4.13296,2.74235,1.56737,120.957,2.05129,0.395573
4.11593,2.76022,1.55779,121.162,2.14081,0.184173
4.09679,2.78125,1.55103,121.108,2.04855,0.982017
4.08008,2.80319,1.54061,120.756,2.34089,1.93284
4.06071,2.82911,1.5343,120.719,2.73759,2.20434
4.04598,2.85588,1.52907,121.204,3.24326,1.3445
4.03145,2.88468,1.52914,121.683,3.32976,0.343077
4.01469,2.9186,1.52889,121.766,2.83069,-0.788584
3.99661,2.95127,1.52898,121.995,2.50743,-1.96239
3.97752,2.97873,1.52766,121.447,1.84292,-2.31417
3.95387,3.00325,1.52979,120.12,1.16475,0.0218959
3.92299,3.02529,1.53012,119.061,1.54225,2.58049
3.90208,3.04692,1.52609,118.728,2.58273,3.62037
3.88515,3.07463,1.53119,119.929,3.12094,2.39826
3.87064,3.10497,1.53571,119.809,2.93163,1.83682
3.85608,3.13739,1.5414,119.21,2.33453,-0.208989
3.84273,3.16857,1.5425,117.75,1.78748,2.73765
3.82931,3.20372,1.54674,118.636,1.86752,2.70807
3.81894,3.23746,1.54545,119.121,2.63438,1.07582
3.81153,3.27294,1.54477,119.358,2.33976,0.425072
3.80439,3.30807,1.54339,119.118,1.51634,0.30012
3.79312,3.33858,1.54253,118.01,1.04994,2.29674
3.79295,3.37058,1.53683,118.255,1.29005,0.160586
3.79631,3.40648,1.53511,118.005,1.3753,-0.132435
3.79721,3.43965,1.53604,117.768,2.0306,-0.58777
3.7965,3.46905,1.53677,119.648,2.82845,-3.84325
3.79996,3.4922,1.53462,121.108,3.5742,-5.63202
3.79292,3.50805,1.52998,119.584,2.95829,-2.05934
3.77417,3.53249,1.52818,119.711,2.83489,-1.34996
3.75098,3.55023,1.52181,119.539,3.01468,-0.12193
3.72986,3.56538,1.51882,120.91,2.33498,1.33566
3.70699,3.58587,1.51637,125.019,1.73499,1.81381
3.69171,3.60695,1.51212,129.023,1.02865,2.49828
3.68466,3.63096,1.50918,132.626,0.448526,2.80431
3.68078,3.65395,1.50655,137.527,0.694725,0.774777
3.67581,3.67921,1.50671,141.946,0.86072,-0.359037
3.66916,3.69887,1.50591,147.575,1.69585,-3.26185
3.66154,3.70727,1.50151,151.466,2.2469,-4.15924
3.64926,3.70455,1.49722,154.944,2.51113,-2.82078
3.63245,3.69522,1.49249,157.554,2.634,-0.110822
3.61557,3.68914,1.48595,159.589,3.15556,2.37165
3.59852,3.68848,1.47783,162.265,3.22455,2.75711
3.5805,3.69367,1.47095,164.516,3.67968,2.8312
3.56132,3.6998,1.46748,166.866,4.1584,1.34233
3.53803,3.71073,1.46917,168.707,4.07836,0.0703752
3.50686,3.71192,1.47485,171.088,3.58871,-0.548829
3.47187,3.71345,1.47737,171.217,2.75275,1.48403
3.43215,3.71667,1.48336,172.716,1.40204,1.92327
3.3992,3.72117,1.48772,173.654,0.347671,1.62943
3.3663,3.72475,1.4946,174.154,-0.483804,2.00534
3.34396,3.72622,1.50275,174.919,-0.308306,1.21
3.31687,3.72835,1.51453,173.575,0.0337721,1.45129
3.29323,3.72875,1.5208,175.692,0.809532,0.487528
3.26508,3.7234,1.53145,176.028,1.60292,0.195153
3.23875,3.71759,1.53892,177.62,2.20361,-0.833746
3.21996,3.7116,1.54379,178.375,2.26592,0.859041
3.19911,3.70533,1.55874,178.595,2.04974,3.13887
3.18181,3.70406,1.56996,177.914,2.26808,3.59659
3.16205,3.71196,1.58089,177.715,2.42819,2.61685
3.13839,3.7192,1.59459,176.414,2.35942,3.90938
3.11001,3.72684,1.60826,176.025,2.07514,4.66518
3.07936,3.73383,1.62568,176.589,2.41451,1.79026
3.05033,3.73702,1.64258,176.792,3.05731,1.07289
3.02052,3.73745,1.65704,176.152,2.95639,0.69538
2.98432,3.73948,1.66662,175.817,2.72958,1.6749
2.94954,3.73978,1.67885,176.11,2.80489,1.53628
2.91078,3.74094,1.6885,175.786,2.58569,1.87939
2.87491,3.74224,1.69666,174.708,2.38903,2.9969
2.83854,3.75489,1.70332,175.486,2.32165,2.17662
2.80433,3.76209,1.7166,172.918,2.58875,3.63208
2.76712,3.77647,1.73014,172.014,2.0676,3.79147
2.73126,3.79675,1.73899,172.072,2.21811,2.11263
2.69543,3.81886,1.75188,172.096,2.1665,1.91769
2.6598,3.84791,1.76754,172.395,2.45523,-0.159854
2.62155,3.86724,1.78057,173.949,2.72132,-2.64216
2.58079,3.88108,1.79074,173.77,2.45449,-1.76728
2.54047,3.89591,1.80028,173.822,2.21178,-1.62313
2.49992,3.90399,1.81106,173.98,1.65356,-1.47718
2.46145,3.90974,1.82099,174.225,1.68281,-1.44293
2.42342,3.90913,1.82768,174.27,1.32812,-1.08025
2.3848,3.90679,1.8376,174.592,1.41021,-0.622369
2.34693,3.8998,1.84448,175.001,1.26293,-0.299376
2.31159,3.89148,1.85291,174.95,1.65713,0.179243
2.27523,3.88607,1.86,175.39,1.55844,0.843329
2.23658,3.87643,1.86501,175.91,2.1819,0.831046
2.19637,3.86634,1.86881,176.546,1.89707,1.10728
2.15959,3.85907,1.87178,176.658,2.35374,1.84883
2.12371,3.85145,1.87541,176.824,1.83535,2.11364
2.08838,3.84602,1.87836,177.089,1.90475,2.30881
2.0515,3.84191,1.88055,177.396,1.43305,1.86515
2.01691,3.84086,1.88005,177.938,1.02305,1.45604
1.98442,3.83975,1.87954,178.232,0.67531,1.58728
1.95501,3.83656,1.87914,178.683,0.52746,1.35044
1.92729,3.83672,1.87937,178.725,0.572987,2.07133
1.90315,3.83463,1.87913,179.373,0.89959,0.888446
1.87903,3.83407,1.87826,0.022485,178.73,-179.534
1.8539,3.83518,1.87399,0.000423472,178.741,-179.091
1.82996,3.83812,1.87159,0.07031,178.489,-179.143
1.8038,3.83841,1.86482,0.571209,178.348,-179.15
1.7776,3.84124,1.85592,0.623364,178.276,-178.846
1.75357,3.8421,1.84651,0.640371,177.831,-178.579
1.72502,3.84688,1.83793,1.11267,178.095,-178.189
1.69692,3.84778,1.82889,1.06294,177.919,-178.488
1.66624,3.85024,1.81759,0.917445,177.864,-178.595
1.63857,3.85114,1.80736,0.890985,178.182,-178.751
1.61107,3.85207,1.7972,1.30607,178.36,-179.266
1.5851,3.85121,1.78748,1.94527,178.466,-179.855
1.56527,3.84692,1.77525,1.70259,178.381,-179.26
1.54304,3.84797,1.76271,1.3073,178.62,-178.783
1.51774,3.84835,1.74915,1.54795,178.822,-178.667
1.49051,3.85023,1.73532,1.92293,178.412,-179.089
1.46571,3.85115,1.71983,2.17434,178.193,-178.466
1.43807,3.84905,1.70544,2.11116,178.28,-178.631
1.41275,3.84686,1.69232,1.82602,178.112,-178.847
1.3884,3.8428,1.67759,2.1374,178.513,-178.46
1.36143,3.84105,1.66419,1.99649,177.896,-179.295
1.33316,3.83903,1.65179,1.45861,178.253,-178.75
1.30536,3.83744,1.63745,1.99828,178.185,-178.495
1.27689,3.83277,1.62361,2.2629,178.107,-178.774
1.24806,3.83196,1.60849,2.09054,178.457,-178.526
1.2193,3.83086,1.59368,1.0842,178.564,-178.572
1.1893,3.82965,1.57773,1.70751,178.508,-178.782
1.16216,3.82616,1.56094,1.57186,178.316,-178.539
1.13598,3.82857,1.54143,1.18069,177.915,-178.738
1.10611,3.827,1.52606,1.35604,177.875,-178.796
1.07726,3.82909,1.51075,0.82663,177.821,-178.324
1.04737,3.83256,1.49702,1.06819,178.039,-178.659
1.01378,3.83271,1.47759,0.897432,177.975,-178.322
0.981684,3.83591,1.46212,0.863076,178.21,-178.465
0.948222,3.83808,1.44476,1.31167,178.168,-179.154
0.912996,3.83919,1.42728,1.60366,178.357,-179.249
0.878544,3.83759,1.4093,1.31615,178.594,-178.648
0.847389,3.83549,1.39389,1.31383,178.975,-178.803
0.815695,3.83445,1.37741,1.14251,178.644,-178.916
0.786158,3.83128,1.36013,1.3496,178.758,-178.97
0.752405,3.82906,1.34212,1.47708,178.362,-179.252
0.719647,3.82468,1.32334,1.49408,178.327,-179.149
0.686463,3.8239,1.3046,1.41963,178.111,-178.974
0.652311,3.82253,1.28491,1.50759,177.873,-179.186
0.620612,3.81924,1.26694,1.57327,178.034,-179.058
0.585423,3.81722,1.24883,1.61399,178.292,-178.959
0.550382,3.81215,1.23122,1.51175,178.51,-178.605
0.515361,3.81277,1.2121,1.48139,178.808,-178.204
0.48123,3.80687,1.19825,1.60492,179.277,-178.045
0.449115,3.80622,1.17924,1.49776,179.433,-178.416
0.415649,3.80207,1.16051,1.51536,179.978,-177.99
0.384851,3.80041,1.14043,1.74026,179.988,-178.13
0.355968,3.79336,1.12737,1.254,-179.507,-176.979
0.330131,3.79406,1.11229,1.0082,-179.369,-177.565
0.309322,3.79459,1.09831,1.34366,-179.152,-177.739
0.286814,3.79464,1.09242,3.25836,-179.063,-178.509
0.270142,3.79653,1.08511,8.28544,-179.663,179.974
0.256504,3.79716,1.07942,11.5428,-179.779,-177.588
0.243985,3.80216,1.07198,15.0676,-179.913,-177.611
0.231556,3.81271,1.06422,17.4441,179.578,-178.847
0.221304,3.82051,1.05859,19.5217,179.675,-179.614
0.215189,3.82871,1.05427,21.0131,179.936,179.488
0.205701,3.8357,1.05077,22.1738,-179.764,179.205
0.202158,3.83643,1.0435,24.6833,-179.55,179.56
0.209183,3.83097,1.03466,27.39,-179.469,-179.075
0.216498,3.82119,1.02787,35.0495,179.625,179.539
0.229153,3.80734,1.02082,46.3884,178.341,179.354
0.241896,3.79176,1.0165,59.9482,178.298,-178.484
0.256905,3.77705,1.01551,76.7356,178.9,-177.602
0.271312,3.76049,1.01142,89.4656,-179.954,-176.11
0.263783,3.74791,1.00707,98.7,-178.929,-175.588
0.243797,3.73856,1.00029,105.972,-178.073,-177.153
0.218813,3.73051,0.989036,111.9,-178.216,179.991
0.195066,3.72793,0.973571,116.659,-179.522,177.701
0.173534,3.72391,0.963631,120.438,178.561,175.864
0.162467,3.71722,0.953061,123.21,176.74,175.222
0.160041,3.70873,0.947925,125.027,175.588,175.399
0.170049,3.69389,0.943659,126.189,175.338,176.198
0.18896,3.67146,0.939953,126.997,175.928,177.389
0.220469,3.64427,0.937911,127.602,177.403,178.431
0.259474,3.61783,0.931743,127.818,179.099,179.117
0.301067,3.59039,0.924891,128.048,-179.485,179.748
0.336081,3.56038,0.919854,128.159,-178.18,179.966
0.371731,3.53454,0.916035,128.281,-177.672,-179.578
0.403281,3.51326,0.909797,127.919,-177.54,-179.256
0.433696,3.49432,0.905574,127.854,-178.057,-178.209
0.460351,3.47593,0.904047,127.65,-178.76,-178.321
0.488287,3.45527,0.904166,127.2,-179.448,-178.523
0.515515,3.43109,0.905659,126.281,-179.716,-178.262
0.542052,3.4101,0.902397,125.939,-179.959,-178.403
0.567903,3.38379,0.903484,125.33,-179.539,-177.967
0.587559,3.35593,0.904683,124.9,-179.082,-178.287
0.604832,3.32868,0.909204,124.292,-178.919,-178.833
0.619607,3.30081,0.909295,123.611,-178.991,-179.516
0.636201,3.27614,0.910183,122.285,-179.111,-179.377
0.65376,3.25065,0.912974,121.071,-179.357,-178.649
0.672226,3.22674,0.916976,120.139,-179.56,-178.448
0.68551,3.2025,0.91928,119.508,-179.781,-178.64
0.69912,3.17627,0.921078,118.392,179.962,-178.588
0.714006,3.14737,0.922784,117.1,179.856,-178.155
0.723127,3.11945,0.925833,115.989,179.698,-179.207
0.736298,3.08821,0.928158,115.153,179.798,-179.675
0.752153,3.0611,0.928313,113.775,-179.901,-179.187
0.769605,3.0316,0.932477,113.11,179.892,179.804
0.785782,2.99956,0.938311,110.943,179.959,-179.264
0.799894,2.96736,0.940972,108.548,179.909,-178.307
0.815039,2.93619,0.94335,105.827,-179.915,-178.003
0.830482,2.90259,0.942182,103.84,179.848,-178.333
0.83972,2.86769,0.942168,101.942,179.9,-179.042
0.847467,2.83414,0.94336,99.7574,-179.799,-178.741
0.858686,2.79842,0.943383,97.535,-179.46,-178.876
0.866133,2.76457,0.944899,94.7901,-179.495,-178.73
0.878862,2.73014,0.945155,92.8836,179.783,-178.835
0.889119,2.69491,0.94721,90.8542,179.481,-178.954
0.901495,2.65916,0.943966,88.6402,179.384,-178.474
0.913039,2.61975,0.943328,87.1197,179.281,-178.132
0.926139,2.58139,0.943169,85.9333,179.065,-177.609
0.9321,2.54159,0.943714,84.4573,179.456,-177.721
0.933522,2.5043,0.944598,82.7053,-179.748,-177.339
0.938099,2.46517,0.945092,81.8096,-179.097,-177.685
0.936634,2.43,0.941908,80.6384,-179.228,-178.011
0.939647,2.38874,0.943481,79.5421,-179.133,-177.327
0.937037,2.35334,0.943876,78.3454,-179.399,-176.672
0.933807,2.32015,0.942876,77.2146,-179.814,-176.57
0.923594,2.28919,0.941711,76.2571,-179.987,-176.713
0.910117,2.25539,0.940851,75.181,179.947,-176.899
0.894898,2.21604,0.941174,75.2689,179.846,-178.568
0.88311,2.17744,0.942899,74.259,-179.827,-178.532
0.871384,2.14256,0.944777,73.725,-179.818,-179.023
0.861533,2.1085,0.943456,72.797,-179.795,-178.14
0.84932,2.07629,0.942752,72.2777,-179.514,-178.304
0.839865,2.04255,0.943916,72.1134,-179.784,-178.362
0.827223,2.01283,0.945389,71.6171,-179.768,-178.302
0.812578,1.98192,0.947652,71.8272,179.931,-178.341
0.801661,1.95079,0.947723,70.3962,-179.968,-177.348
0.795263,1.92255,0.945836,69.2867,-179.848,-177.69
0.786278,1.88682,0.945941,71.85,-179.933,179.037
0.777694,1.85319,0.948944,71.1184,-179.602,-178.032
0.768493,1.82177,0.950093,70.6645,-179.469,-176.813
0.757839,1.7909,0.94747,70.9944,-179.344,-177.556
0.742809,1.76138,0.945677,70.655,-179.41,-177.684
0.728484,1.73178,0.944782,70.3909,-179.512,-177.335
0.714046,1.70212,0.942426,70.0416,-179.662,-177.316
0.697609,1.6707,0.93979,70.2918,-179.774,-178.026
0.67768,1.64031,0.940558,70.0778,-179.546,-177.871
0.660705,1.6101,0.93961,70.3009,-179.354,-178.294
0.644821,1.58467,0.940396,70.5864,-179.268,-178.966
0.631879,1.55949,0.942284,70.8632,-179.379,-179.905
0.621271,1.53394,0.945309,70.5218,-179.48,-178.992
0.608667,1.51026,0.95139,69.5506,-179.407,-177.061
0.594924,1.48256,0.95066,70.4677,179.964,-178.695
0.576481,1.45983,0.956668,68.17,-179.694,-176.454
0.556156,1.43694,0.961129,69.4325,-179.881,-178.522
0.532084,1.4142,0.9657,70.6739,-179.875,179.109
0.506695,1.39144,0.972079,69.9853,-179.335,-178.443
0.491847,1.36517,0.967576,69.8767,-179.738,-178.978
0.47551,1.34064,0.966727,69.4395,-179.576,-179.508
0.461693,1.31537,0.959731,70.3018,179.954,178.774
0.453406,1.28842,0.955579,70.5177,179.882,179.404
0.444862,1.26034,0.953299,70.278,179.713,179.188
0.432579,1.23213,0.952446,70.2198,179.586,178.933
0.423203,1.20534,0.948947,69.4796,179.554,179.837
0.41858,1.1762,0.945839,69.1791,179.374,-179.397
0.407416,1.14677,0.947099,68.8027,179.911,-178.983
0.404934,1.12203,0.947752,68.8886,-179.789,-179.153
0.400921,1.09617,0.949001,69.3411,-179.837,-179.237
0.392232,1.06784,0.956548,70.858,179.888,-179.262
0.387401,1.03705,0.961868,69.9948,179.742,-177.695
0.382135,1.00502,0.968232,70.3197,179.724,-178.613
0.380452,0.967895,0.976361,71.4352,-179.996,-179.315
0.378738,0.932239,0.980767,71.7826,-179.937,-178.681
0.367945,0.899031,0.985962,72.116,-179.4,-178.451
0.354798,0.87025,0.988051,72.2755,-178.935,-178.86
0.341546,0.845731,0.988079,72.2358,-178.516,-179.202
0.328723,0.823985,0.987979,72.5463,-179.04,-179.838
0.321503,0.801472,0.988006,73.1737,-179.822,179.548
0.314445,0.779946,0.984687,72.669,179.408,-179.69
0.307686,0.759333,0.981948,72.2896,178.63,-179.428
0.3001,0.733492,0.981366,72.179,178.494,-179.339
0.296197,0.704987,0.977233,71.9866,178.336,-179.453
0.28973,0.677209,0.973337,72.3413,178.392,-179.971
0.281181,0.643504,0.96992,72.6928,178.455,-179.938
0.277371,0.607976,0.96656,72.7433,178.804,-179.446
0.272991,0.566219,0.967046,72.7479,179.45,-179.095
0.267768,0.523873,0.968384,72.7745,179.728,-179.034
0.260568,0.479521,0.974991,72.8499,-179.784,-179.1
0.252451,0.440142,0.978529,72.6223,-179.795,-178.909
0.247926,0.399006,0.980456,72.4317,-179.795,-178.482
0.24285,0.356874,0.984041,72.3785,-179.578,-177.959
0.239673,0.319926,0.984951,72.2309,-179.49,-177.36
0.235559,0.281258,0.986632,72.0596,-179.434,-177.116
0.224562,0.249687,0.985795,71.9762,-179.525,-177.183
0.21326,0.212055,0.98356,71.8043,-179.494,-177.486
0.201991,0.183729,0.982975,71.8079,-179.62,-177.858
0.194912,0.151805,0.981187,71.864,-179.776,-178.394
0.186433,0.120743,0.982747,71.6587,-179.91,-178.015
0.17819,0.0891212,0.981932,71.8351,-179.775,-178.577
0.171663,0.0599028,0.983965,71.9485,-179.386,-178.71
0.161388,0.0332738,0.984417,71.6883,-178.635,-178.198
0.150186,0.00825412,0.986603,71.661,-178.178,-177.977
0.134441,-0.0140224,0.989654,71.4193,-177.635,-177.909
0.121886,-0.0352483,0.993696,71.4095,-177.605,-178.01
0.112357,-0.0522002,0.998643,71.6464,-177.617,-178.61
0.102702,-0.0637411,1.00233,71.66,-177.872,-178.691
0.0949623,-0.0729289,1.00428,71.4449,-178.069,-178.738
0.0899445,-0.0821382,1.00531,71.4028,-178.03,-178.609
0.0857133,-0.0898035,1.00598,71.2825,-178.292,-178.654
0.0791835,-0.0949822,1.00698,71.2679,-178.193,-178.627
0.0772627,-0.0944312,1.00694,71.4248,-178.714,-179.721
0.0749879,-0.0921015,1.00933,71.2705,-178.873,-179.348
0.076674,-0.090801,1.01174,71.7473,-179.126,-179.39
0.0743315,-0.0889306,1.00888,71.5257,-179.216,-179.33
0.0759567,-0.0906626,1.0086,71.8745,-179.225,-179.311
0.0773329,-0.0860995,1.00539,71.7958,-179.431,-179.141
0.0804534,-0.0868534,1.00539,72.1821,-179.413,-179.178
0.0858016,-0.0841328,0.999716,71.9436,-179.961,-179.526
0.0875086,-0.085522,0.996519,71.7652,-179.872,-179.225
0.0948491,-0.0838175,0.991029,71.8963,179.844,-179.394
0.0987765,-0.0849799,0.987725,71.8994,179.479,-179.293
0.102778,-0.0818611,0.981322,72.2351,178.826,-179.549
0.106165,-0.0855328,0.979443,71.9931,179.054,-178.642
0.108674,-0.0887549,0.978585,71.1229,179.255,-177.122
0.109402,-0.095892,0.977479,70.8367,179.578,-177.268
0.108413,-0.10143,0.974551,70.8175,179.934,-177.949
0.109653,-0.109232,0.970708,71.4026,-179.612,-179.216
0.111883,-0.114864,0.968382,71.6494,-178.985,-179.464
0.114702,-0.121275,0.97049,71.6645,-178.378,-179.386
0.118418,-0.127726,0.973764,71.3986,-178.019,-178.817
0.126886,-0.136678,0.976636,71.7335,-178.041,-178.824
0.131763,-0.141947,0.975212,71.5571,-178.891,-179.326
0.13875,-0.146064,0.974741,71.4117,-179.004,-177.995
0.144591,-0.145408,0.973777,70.8157,-179.247,-176.689
0.14969,-0.142775,0.972537,70.6349,-179.684,-175.92
0.149023,-0.142474,0.970314,70.9678,179.942,-175.901
0.151491,-0.14302,0.972426,72.7957,179.808,179.443
0.147145,-0.140668,0.979032,71.7451,-179.935,-178.061
0.142252,-0.139463,0.981458,70.5645,-179.62,-176.178
0.133826,-0.136667,0.981728,70.8056,-179.7,-177.415
0.121197,-0.131064,0.979468,70.9413,-179.72,-178.634
0.111794,-0.12612,0.97839,71.6947,-179.893,-179.898
0.106235,-0.123599,0.976214,71.5778,-179.702,-179.485
0.101318,-0.124183,0.981738,71.7152,-179.71,-179.728
0.0961493,-0.123444,0.987163,71.7193,-179.464,-179.631
0.0941905,-0.122114,0.987885,71.7495,-179.421,-179.914
0.0865903,-0.12258,0.988892,71.5579,-179.203,-179.619
0.0872034,-0.123648,0.98596,71.7952,-179.392,-179.596
0.089124,-0.123339,0.983482,71.4858,-179.272,-179.043
0.0942239,-0.125711,0.980378,71.7277,-179.629,-179.3
0.100371,-0.127363,0.974962,71.6637,-179.72,-179.086
0.105852,-0.127109,0.975991,71.4415,-179.704,-178.861
0.113405,-0.130539,0.974873,71.937,-179.986,-178.781
0.117828,-0.132426,0.973427,71.8176,-179.949,-178.359
0.121442,-0.134064,0.974002,71.9656,179.85,-178.971
0.128492,-0.138335,0.972387,71.944,-179.541,-178.393
0.133074,-0.141967,0.97131,71.817,-179.353,-178.178
0.135784,-0.142844,0.970308,71.9356,-179.489,-178.566
0.139925,-0.147054,0.969424,71.9669,-179.518,-178.265
0.143527,-0.149853,0.970282,71.8874,-178.97,-178.205
0.147916,-0.154041,0.972309,72.0158,-178.819,-178.376
0.150059,-0.155504,0.973951,72.2466,-179.021,-178.606
0.152313,-0.157548,0.972147,72.2026,-179.241,-178.429
0.152551,-0.15832,0.969997,73.2379,-179.521,-179.033
0.152814,-0.15712,0.967293,71.9783,-179.633,-178.082
0.150173,-0.156526,0.96297,72.3165,-179.861,-178.166
0.148578,-0.152384,0.961248,72.3778,-179.658,-178.051
0.150801,-0.152829,0.962666,71.2093,-179.188,-176.67
0.146709,-0.148439,0.963947,70.8741,-179.373,-177.404
0.145225,-0.14647,0.964321,70.7418,-179.691,-177.83
0.137935,-0.14391,0.967682,71.6787,-179.98,-179.202
0.133621,-0.140825,0.973101,72.0092,179.911,179.951
0.132774,-0.142234,0.977262,72.2119,-179.712,-179.833
0.133416,-0.138399,0.980218,72.0966,-179.414,-179.693
0.133335,-0.14051,0.979172,71.9471,-178.872,-179.317
0.13532,-0.138859,0.97546,72.1395,-178.744,-179.417
0.133596,-0.138993,0.970593,72.1675,-178.289,-179.378
0.135605,-0.136504,0.95557,72.0915,-178.221,-179.166
0.139235,-0.13121,0.92645,72.1151,-178.173,-178.764
0.145082,-0.125574,0.892092,71.9893,-178.877,-178.302
0.149716,-0.120783,0.854157,72.064,-179.43,-177.933
0.152939,-0.116229,0.809355,72.1779,179.977,-177.62
0.155158,-0.111038,0.763157,71.9882,179.668,-177.715
0.15939,-0.102599,0.71253,71.8101,179.039,-178.017
0.160575,-0.0953791,0.662675,72.3727,178.715,-178.608
0.16436,-0.0923136,0.614968,72.0896,178.692,-178.381
0.16845,-0.0912224,0.573233,71.7522,178.647,-178.214
0.169057,-0.0919715,0.534729,71.9406,178.691,-178.371
0.165767,-0.103626,0.50793,72.3268,179.139,-178.662
0.159158,-0.116501,0.479293,71.7494,179.854,-178.436
0.157688,-0.127845,0.448049,71.8883,-179.588,-178.49
0.152768,-0.136839,0.421643,72.1062,-178.85,-178.92
0.148376,-0.147354,0.391229,71.9006,-177.942,-178.948
0.147402,-0.156759,0.358397,71.8846,-177.076,-178.569
0.145554,-0.161732,0.319821,72.1334,-176.674,-178.53
0.14639,-0.165374,0.279721,71.8538,-176.719,-178.422
0.143077,-0.163093,0.231592,71.4186,-177.471,-178.471
0.13985,-0.153068,0.183552,71.9169,-178.872,-179.175
0.145098,-0.14106,0.134561,72.1855,-179.919,-179.019
0.150811,-0.132472,0.0897011,72.2265,178.452,-179.1
0.156976,-0.124062,0.0488432,71.7271,178.061,-177.627
0.161252,-0.120495,0.0196679,71.5212,178.458,-177.582
0.160466,-0.120925,0.0038163,71.8939,178.756,-177.73
0.157518,-0.128745,0.00191615,71.7106,179.504,-177.277
0.149861,-0.139404,0.00351489,71.6367,179.976,-177.706
0.140406,-0.150872,0.0152164,71.5765,-178.822,-178.433
0.132681,-0.161983,0.0293561,71.52,-177.419,-178.964
0.125784,-0.182086,0.0432808,71.6484,-176.552,-179.218
0.12182,-0.191158,0.0488732,71.6764,-175.841,-179.656
0.118468,-0.197426,0.0485594,71.5722,-175.741,-179.11
0.120432,-0.197571,0.0375706,71.6302,-175.368,-178.845
0.117425,-0.188395,0.0226065,71.5706,-175.692,-178.318
0.121969,-0.174868,0.0106031,71.4132,-176.404,-178.458
0.124645,-0.172707,0.0190866,71.3809,-177.18,-178.495
0.128433,-0.167001,0.00951118,71.4579,-177.724,-178.603
0.128945,-0.18014,-0.00835167,71.7158,175.997,-177.831
0.130499,-0.16993,-0.0204031,71.3432,-178.328,-177.954
0.133238,-0.171471,-0.0222087,71.4725,177.98,-178.806
0.132631,-0.164447,-0.0180735,71.6828,-178.674,-177.797
0.131188,-0.165262,-0.018794,71.5571,179.135,-178.7
0.127464,-0.166277,-0.0154821,71.592,179.693,-178.291
0.124917,-0.165685,-0.013543,71.513,-179.622,-178.37
0.119974,-0.171949,-0.0148968,71.6735,-179.807,-178.262
0.117757,-0.175381,-0.0151493,71.5103,-179.847,-178.402
0.117996,-0.179364,-0.0115555,71.606,179.974,-178.46
0.118969,-0.179654,-0.0145135,71.6118,-179.966,-178.307
0.120833,-0.180374,-0.0171671,71.631,179.989,-178.32
0.12349,-0.181478,-0.0155543,71.6145,-179.895,-178.325
0.125728,-0.183187,-0.0159387,71.6858,-179.955,-178.327
0.122919,-0.18306,-0.0129887,71.658,-179.879,-178.36
0.122945,-0.182458,-0.0105978,71.6833,-179.796,-178.462
0.123793,-0.182962,-0.00604016,71.6995,-179.76,-178.424
0.126514,-0.178352,-0.0101717,71.7481,-179.955,-178.43
0.12564,-0.175759,-0.0127482,71.4911,-179.989,-178.271
0.131605,-0.174279,-0.0131811,71.5812,-179.917,-178.315
0.131359,-0.174997,-0.012851,71.6091,-179.9,-178.309
0.124891,-0.176537,-0.0113562,71.4693,-179.91,-178.319
0.122931,-0.176363,-0.0137525,71.6158,-179.948,-178.388
0.11995,-0.176508,-0.0160155,71.595,-179.995,-178.232
0.123103,-0.180122,-0.0173091,71.6381,-179.943,-178.343
0.124318,-0.177892,-0.0186783,71.5781,-179.979,-178.239
0.122728,-0.180299,-0.0170507,71.7586,179.973,-178.509
0.122943,-0.182188,-0.0149536,71.6246,-179.882,-178.334
0.123945,-0.18426,-0.0109051,71.7252,-179.793,-178.275
0.127131,-0.186602,-0.00621381,71.721,-179.693,-178.347
0.124335,-0.18315,-0.00439335,71.5813,-179.874,-178.385
0.121092,-0.180548,-0.0059445,71.6143,-179.858,-178.398
0.122547,-0.180828,-0.00889833,71.6263,-179.961,-178.443
0.124396,-0.184168,-0.00797626,71.6151,-179.885,-178.406
0.122757,-0.186472,-0.00383158,71.6155,-179.894,-178.407
